"","gender","PhoneService","OnlineSecurity","OnlineBackup","PaperlessBilling","Churn"
"6159","1","1",NA,"0","1","0"
"6160","0","1",NA,"0","0","0"
"6161","0","1",NA,"0","1","0"
"6162","1","1",NA,"0","0","0"
"6163","0","0",NA,"1","1","0"
"6164","0","1",NA,"1","1","0"
"6165","1","1",NA,"0","0","0"
"6166","1","1",NA,"0","1","0"
"6167","0","1",NA,"0","1","1"
"6168","1","1",NA,"0","0","0"
"6169","1","1",NA,"0","1","1"
"6170","0","1",NA,"0","1","1"
"6171","0","1",NA,"0","0","0"
"6172","0","1",NA,"0","1","0"
"6173","1","1",NA,"0","1","1"
"6174","1","1",NA,"0","0","0"
"6175","1","0",NA,"0","1","1"
"6176","1","1",NA,"1","1","0"
"6177","1","1",NA,"1","1","1"
"6178","1","1",NA,"0","0","1"
"6179","0","1",NA,"0","1","0"
"6180","0","1",NA,"0","1","1"
"6181","0","1",NA,"0","1","0"
"6182","1","1",NA,"0","1","0"
"6183","1","1",NA,"1","0","0"
"6184","1","0",NA,"0","1","0"
"6185","1","1",NA,"0","1","0"
"6186","1","1",NA,"0","1","0"
"6187","1","1",NA,"0","1","1"
"6188","1","1",NA,"0","0","0"
"6189","1","1",NA,"0","0","0"
"6190","1","1",NA,"1","1","0"
"6191","1","1",NA,"0","0","1"
"6192","0","1",NA,"0","0","0"
"6193","0","1",NA,"1","1","0"
"6194","0","1",NA,"1","1","0"
"6195","0","1",NA,"1","1","0"
"6196","1","1",NA,"0","1","1"
"6197","1","1",NA,"1","1","0"
"6198","1","1",NA,"0","0","1"
"6199","1","1",NA,"0","0","0"
"6200","1","1",NA,"0","1","1"
"6201","0","1",NA,"0","0","0"
"6202","0","1",NA,"1","0","0"
"6203","1","1",NA,"1","0","1"
"6204","0","1",NA,"1","1","0"
"6205","1","0",NA,"0","1","0"
"6206","1","1",NA,"1","1","1"
"6207","1","1",NA,"1","1","0"
"6208","1","1",NA,"0","0","1"
"6209","1","1",NA,"1","1","0"
"6210","1","0",NA,"0","1","0"
"6211","0","1",NA,"1","1","0"
"6212","0","1",NA,"0","1","1"
"6213","1","0",NA,"0","0","0"
"6214","0","1",NA,"0","0","0"
"6215","1","1",NA,"0","0","0"
"6216","0","1",NA,"1","1","1"
"6217","1","1",NA,"1","0","0"
"6218","1","1",NA,"1","1","0"
"6219","0","0",NA,"1","1","0"
"6220","0","0",NA,"0","1","1"
"6221","1","0",NA,"1","0","0"
"6222","1","1",NA,"0","1","0"
"6223","1","1",NA,"1","0","0"
"6224","0","1",NA,"0","1","1"
"6225","1","1",NA,"1","0","0"
"6226","1","1",NA,"1","1","0"
"6227","1","1",NA,"0","0","0"
"6228","1","1",NA,"0","0","1"
"6229","1","1",NA,"1","0","0"
"6230","1","1",NA,"1","1","0"
"6231","0","1",NA,"0","0","0"
"6232","0","1",NA,"1","1","1"
"6233","0","1",NA,"0","1","1"
"6234","1","1",NA,"0","0","0"
"6235","1","1",NA,"0","1","0"
"6236","1","0",NA,"0","0","1"
"6237","1","1",NA,"1","1","0"
"6238","1","1",NA,"0","0","1"
"6239","1","1",NA,"0","0","0"
"6240","1","1",NA,"1","1","0"
"6241","1","1",NA,"0","1","1"
"6242","1","1",NA,"0","1","1"
"6243","0","1",NA,"1","0","0"
"6244","0","1",NA,"1","1","0"
"6245","1","1",NA,"0","1","0"
"6246","0","1",NA,"1","1","0"
"6247","1","1",NA,"1","1","0"
"6248","1","1",NA,"0","1","0"
"6249","0","0",NA,"1","0","0"
"6250","1","1",NA,"0","0","0"
"6251","0","1",NA,"0","0","0"
"6252","0","1",NA,"0","0","0"
"6253","1","0",NA,"0","1","0"
"6254","0","0",NA,"0","1","0"
"6255","0","1",NA,"0","1","0"
"6256","1","1",NA,"0","1","0"
"6257","0","0",NA,"0","0","1"
"6258","0","1",NA,"1","1","1"
"6259","0","1",NA,"0","1","0"
"6260","1","1",NA,"1","0","0"
"6261","0","0",NA,"0","0","0"
"6262","1","1",NA,"0","0","0"
"6263","0","1",NA,"1","0","0"
"6264","0","0",NA,"0","0","0"
"6265","1","1",NA,"0","0","0"
"6266","0","1",NA,"0","1","0"
"6267","1","1",NA,"1","1","1"
"6268","0","1",NA,"0","1","1"
"6269","0","1",NA,"0","0","0"
"6270","0","0",NA,"0","1","0"
"6271","0","1",NA,"0","0","0"
"6272","1","1",NA,"0","1","0"
"6273","1","1",NA,"1","1","0"
"6274","0","1",NA,"0","1","1"
"6275","1","1",NA,"0","1","0"
"6276","1","1",NA,"1","0","0"
"6277","0","1",NA,"0","0","0"
"6278","1","1",NA,"0","0","1"
"6279","0","1",NA,"0","1","0"
"6280","0","1",NA,"0","1","0"
"6281","0","1",NA,"0","1","0"
"6282","1","1",NA,"0","0","0"
"6283","1","1",NA,"0","0","0"
"6284","0","1",NA,"0","1","1"
"6285","0","1",NA,"0","1","0"
"6286","1","0",NA,"0","0","0"
"6287","0","1",NA,"0","0","0"
"6288","1","1",NA,"0","1","1"
"6289","1","1",NA,"1","1","0"
"6290","1","1",NA,"1","0","1"
"6291","0","1",NA,"0","1","1"
"6292","0","1",NA,"1","0","0"
"6293","1","1",NA,"0","0","0"
"6294","1","1",NA,"0","0","0"
"6295","1","1",NA,"0","0","1"
"6296","0","1",NA,"0","0","0"
"6297","0","0",NA,"1","1","0"
"6298","0","1",NA,"1","0","0"
"6299","1","1",NA,"1","1","0"
"6300","0","1",NA,"0","1","0"
"6301","0","1",NA,"0","1","0"
"6302","0","1",NA,"1","0","0"
"6303","0","1",NA,"0","0","1"
"6304","0","1",NA,"1","0","0"
"6305","0","1",NA,"0","1","1"
"6306","0","1",NA,"1","1","1"
"6307","1","1",NA,"1","1","0"
"6308","0","1",NA,"0","0","0"
"6309","0","1",NA,"0","0","0"
"6310","0","1",NA,"0","0","0"
"6311","0","0",NA,"0","1","0"
"6312","0","1",NA,"0","1","0"
"6313","1","1",NA,"1","1","1"
"6314","1","1",NA,"0","1","1"
"6315","0","1",NA,"0","1","0"
"6316","0","1",NA,"1","1","0"
"6317","1","1",NA,"0","0","0"
"6318","1","1",NA,"1","1","1"
"6319","1","1",NA,"0","0","0"
"6320","1","0",NA,"0","1","0"
"6321","0","1",NA,"0","1","0"
"6322","0","1",NA,"0","0","1"
"6323","0","1",NA,"0","1","1"
"6324","0","1",NA,"0","1","0"
"6325","0","1",NA,"0","1","0"
"6326","0","1",NA,"0","0","1"
"6327","0","0",NA,"1","1","0"
"6328","1","1",NA,"1","1","0"
"6329","0","1",NA,"1","0","0"
"6330","0","1",NA,"1","1","0"
"6331","0","1",NA,"0","0","0"
"6332","1","0",NA,"0","0","0"
"6333","1","1",NA,"1","1","0"
"6334","0","1",NA,"0","1","1"
"6335","0","1",NA,"1","1","0"
"6336","0","1",NA,"0","1","0"
"6337","1","1",NA,"0","1","0"
"6338","0","1",NA,"0","0","0"
"6339","1","1",NA,"0","1","0"
"6340","1","1",NA,"0","1","1"
"6341","1","1",NA,"0","1","0"
"6342","0","1",NA,"0","1","1"
"6343","1","1",NA,"1","1","0"
"6344","1","1",NA,"0","0","0"
"6345","0","1",NA,"0","1","1"
"6346","0","1",NA,"1","1","0"
"6347","1","1",NA,"0","1","1"
"6348","1","1",NA,"0","1","0"
"6349","0","1",NA,"0","1","0"
"6350","0","1",NA,"0","0","0"
"6351","1","1",NA,"0","1","0"
"6352","1","1",NA,"1","0","1"
"6353","1","1",NA,"0","1","0"
"6354","1","1",NA,"0","1","0"
"6355","0","1",NA,"1","0","0"
"6356","0","1",NA,"1","0","0"
"6357","1","1",NA,"0","1","0"
"6358","1","1",NA,"1","0","1"
"6359","0","1",NA,"0","1","0"
"6360","1","1",NA,"1","0","0"
"6361","0","1",NA,"0","1","1"
"6362","0","1",NA,"0","0","0"
"6363","0","1",NA,"0","1","0"
"6364","0","1",NA,"0","1","0"
"6365","1","1",NA,"0","1","0"
"6366","1","1",NA,"0","1","1"
"6367","0","1",NA,"1","1","0"
"6368","1","0",NA,"0","0","0"
"6369","1","1",NA,"0","1","1"
"6370","1","1",NA,"1","1","0"
"6371","0","1",NA,"1","1","1"
"6372","0","1",NA,"0","0","0"
"6373","1","1",NA,"0","0","0"
"6374","1","1",NA,"0","1","0"
"6375","0","1",NA,"0","1","0"
"6376","0","1",NA,"1","1","1"
"6377","1","1",NA,"0","0","0"
"6378","1","0",NA,"1","1","1"
"6379","1","1",NA,"0","0","1"
"6380","1","1",NA,"1","1","1"
"6381","1","1",NA,"1","1","0"
"6382","1","1",NA,"0","0","0"
"6383","1","1",NA,"1","0","0"
"6384","1","0",NA,"0","0","0"
"6385","0","1",NA,"0","0","0"
"6386","1","1",NA,"1","1","1"
"6387","1","1",NA,"0","1","0"
"6388","0","1",NA,"1","0","0"
"6389","0","1",NA,"0","0","1"
"6390","0","1",NA,"0","0","0"
"6391","1","1",NA,"1","1","0"
"6392","1","1",NA,"1","0","0"
"6393","0","0",NA,"1","1","0"
"6394","1","1",NA,"1","1","0"
"6395","0","1",NA,"1","0","0"
"6396","1","1",NA,"0","1","1"
"6397","0","1",NA,"1","1","0"
"6398","1","1",NA,"0","0","0"
"6399","1","1",NA,"1","1","1"
"6400","0","1",NA,"0","1","0"
"6401","0","1",NA,"1","0","0"
"6402","0","1",NA,"0","1","1"
"6403","0","1",NA,"1","1","0"
"6404","1","1",NA,"1","1","0"
"6405","1","1",NA,"0","1","0"
"6406","0","1",NA,"0","1","0"
"6407","0","0",NA,"0","1","0"
"6408","0","1",NA,"0","0","0"
"6409","1","1",NA,"0","1","1"
"6410","1","1",NA,"0","1","0"
"6411","0","1",NA,"1","0","0"
"6412","1","1",NA,"0","0","0"
"6413","0","1",NA,"1","1","0"
"6414","0","1",NA,"0","1","1"
"6415","1","1",NA,"0","0","0"
"6416","0","0",NA,"1","1","0"
"6417","1","0",NA,"0","0","0"
"6418","0","1",NA,"0","1","1"
"6419","1","1",NA,"0","1","0"
"6420","1","1",NA,"1","1","0"
"6421","1","1",NA,"0","1","0"
"6422","0","1",NA,"1","0","0"
"6423","1","1",NA,"0","0","0"
"6424","0","1",NA,"0","0","0"
"6425","0","0",NA,"1","1","1"
"6426","1","0",NA,"0","0","0"
"6427","0","1",NA,"0","0","0"
"6428","1","1",NA,"0","0","0"
"6429","0","1",NA,"0","1","1"
"6430","1","1",NA,"1","1","0"
"6431","0","1",NA,"0","0","0"
"6432","1","1",NA,"0","0","0"
"6433","1","1",NA,"1","0","0"
"6434","0","1",NA,"0","0","0"
"6435","1","1",NA,"0","1","1"
"6436","1","0",NA,"1","0","0"
"6437","0","1",NA,"0","0","0"
"6438","0","1",NA,"0","1","0"
"6439","1","1",NA,"0","1","1"
"6440","0","1",NA,"0","1","0"
"6441","0","1",NA,"0","1","0"
"6442","0","1",NA,"0","1","0"
"6443","0","1",NA,"1","0","0"
"6444","0","1",NA,"0","0","0"
"6445","1","1",NA,"1","1","1"
"6446","1","1",NA,"0","0","0"
"6447","1","1",NA,"1","1","0"
"6448","1","1",NA,"0","0","0"
"6449","1","1",NA,"0","1","1"
"6450","1","1",NA,"0","0","0"
"6451","0","1",NA,"0","0","0"
"6452","1","1",NA,"1","1","0"
"6453","1","1",NA,"0","1","0"
"6454","1","1",NA,"0","1","1"
"6455","0","1",NA,"0","1","0"
"6456","1","0",NA,"0","1","0"
"6457","0","1",NA,"0","0","0"
"6458","1","0",NA,"0","0","0"
"6459","1","1",NA,"0","1","0"
"6460","1","0",NA,"1","1","0"
"6461","1","1",NA,"1","0","1"
"6462","1","1",NA,"1","1","0"
"6463","1","1",NA,"1","0","1"
"6464","1","1",NA,"0","1","0"
"6465","1","1",NA,"1","1","0"
"6466","0","1",NA,"0","0","0"
"6467","1","1",NA,"0","0","0"
"6468","1","1",NA,"0","0","0"
"6469","1","1",NA,"0","0","0"
"6470","1","1",NA,"0","0","0"
"6471","1","1",NA,"0","1","0"
"6472","1","1",NA,"0","0","0"
"6473","0","1",NA,"1","0","0"
"6474","0","1",NA,"0","0","1"
"6475","0","1",NA,"0","0","0"
"6476","0","1",NA,"1","1","0"
"6477","1","1",NA,"1","0","0"
"6478","1","1",NA,"1","1","0"
"6479","0","1",NA,"1","1","0"
"6480","0","1",NA,"0","1","1"
"6481","0","1",NA,"0","0","0"
"6482","0","1",NA,"0","0","0"
"6483","1","1",NA,"0","1","1"
"6484","1","1",NA,"0","0","0"
"6485","1","1",NA,"1","1","0"
"6486","1","1",NA,"0","1","0"
"6487","0","1",NA,"0","0","1"
"6488","0","1",NA,"1","1","0"
"6489","0","1",NA,"0","1","1"
"6490","1","1",NA,"0","1","1"
"6491","1","1",NA,"0","0","0"
"6492","0","1",NA,"0","1","1"
"6493","1","1",NA,"0","0","0"
"6494","1","0",NA,"0","0","0"
"6495","0","0",NA,"0","1","0"
"6496","1","1",NA,"0","1","1"
"6497","1","1",NA,"0","0","1"
"6498","1","1",NA,"1","1","0"
"6499","0","1",NA,"1","1","1"
"6500","1","1",NA,"0","0","0"
"6501","0","0",NA,"0","0","0"
"6502","0","1",NA,"1","1","0"
"6503","0","1",NA,"0","0","0"
"6504","1","0",NA,"1","0","0"
"6505","1","1",NA,"0","0","1"
"6506","1","1",NA,"1","1","0"
"6507","0","1",NA,"0","1","1"
"6508","0","1",NA,"1","1","1"
"6509","0","1",NA,"0","1","1"
"6510","1","0",NA,"0","0","1"
"6511","0","1",NA,"0","0","0"
"6512","0","1",NA,"0","1","0"
"6513","1","1",NA,"1","1","0"
"6514","1","1",NA,"0","1","0"
"6515","1","0",NA,"1","1","0"
"6516","0","0",NA,"0","1","1"
"6517","1","1",NA,"0","0","1"
"6518","0","1",NA,"0","0","0"
"6519","1","1",NA,"0","0","1"
"6520","1","1",NA,"1","1","0"
"6521","1","1",NA,"0","1","1"
"6522","0","1",NA,"0","0","0"
"6523","0","0",NA,"0","0","0"
"6524","0","0",NA,"1","0","0"
"6525","1","1",NA,"0","0","1"
"6526","1","1",NA,"0","0","0"
"6527","1","1",NA,"0","1","1"
"6528","1","1",NA,"1","1","1"
"6529","1","1",NA,"0","0","0"
"6530","1","1",NA,"0","1","1"
"6531","1","0",NA,"0","0","0"
"6532","0","1",NA,"1","1","0"
"6533","0","1",NA,"0","0","0"
"6534","1","1",NA,"1","1","0"
"6535","0","1",NA,"1","1","0"
"6536","1","1",NA,"1","1","1"
"6537","1","0",NA,"0","0","0"
"6538","1","1",NA,"1","0","1"
"6539","1","1",NA,"0","1","1"
"6540","0","1",NA,"1","1","0"
"6541","0","1",NA,"1","0","0"
"6542","0","1",NA,"0","0","0"
"6543","1","1",NA,"0","1","1"
"6544","0","1",NA,"0","0","0"
"6545","0","1",NA,"1","1","1"
"6546","0","1",NA,"1","1","1"
"6547","1","1",NA,"0","1","0"
"6548","1","0",NA,"1","1","0"
"6549","1","1",NA,"0","0","0"
"6550","0","1",NA,"0","1","1"
"6551","1","1",NA,"0","1","1"
"6552","0","1",NA,"1","1","0"
"6553","0","1",NA,"0","1","1"
"6554","0","0",NA,"1","1","0"
"6555","0","1",NA,"0","0","1"
"6556","1","1",NA,"0","0","0"
"6557","0","1",NA,"0","0","0"
"6558","0","1",NA,"1","1","0"
"6559","1","1",NA,"0","0","1"
"6560","0","1",NA,"0","1","0"
"6561","1","1",NA,"0","0","0"
"6562","1","1",NA,"0","1","0"
"6563","0","1",NA,"1","1","1"
"6564","1","1",NA,"0","1","1"
"6565","1","1",NA,"0","0","0"
"6566","1","1",NA,"1","1","0"
"6567","1","1",NA,"1","1","0"
"6568","1","1",NA,"0","1","0"
"6569","1","1",NA,"0","0","0"
"6570","0","1",NA,"0","0","0"
"6571","0","0",NA,"0","1","0"
"6572","0","1",NA,"1","0","0"
"6573","1","1",NA,"1","1","0"
"6574","0","0",NA,"1","0","0"
"6575","0","1",NA,"0","1","0"
"6576","0","1",NA,"0","1","0"
"6577","0","1",NA,"0","0","0"
"6578","1","1",NA,"1","0","0"
"6579","0","1",NA,"0","0","0"
"6580","1","1",NA,"0","0","0"
"6581","0","1",NA,"1","0","0"
"6582","0","1",NA,"1","0","0"
"6583","0","1",NA,"1","1","0"
"6584","0","1",NA,"0","1","0"
"6585","0","1",NA,"0","0","0"
"6586","0","1",NA,"0","0","0"
"6587","0","1",NA,"0","1","0"
"6588","1","1",NA,"1","1","0"
"6589","0","1",NA,"0","0","0"
"6590","0","1",NA,"0","0","0"
"6591","0","1",NA,"0","1","1"
"6592","1","1",NA,"0","1","1"
"6593","1","1",NA,"0","0","0"
"6594","1","0",NA,"0","1","1"
"6595","1","1",NA,"0","1","0"
"6596","1","1",NA,"0","1","0"
"6597","1","1",NA,"1","0","0"
"6598","0","1",NA,"0","1","1"
"6599","0","1",NA,"1","1","0"
"6600","0","1",NA,"1","0","1"
"6601","0","0",NA,"0","0","1"
"6602","1","1",NA,"1","0","0"
"6603","0","1",NA,"1","1","0"
"6604","1","1",NA,"0","1","0"
"6605","1","1",NA,"0","1","0"
"6606","1","1",NA,"1","0","1"
"6607","0","1",NA,"0","1","1"
"6608","1","0",NA,"0","1","1"
"6609","1","1",NA,"1","1","1"
"6610","1","1",NA,"0","1","1"
"6611","1","1",NA,"0","1","0"
"6612","1","1",NA,"0","0","0"
"6613","1","1",NA,"0","1","1"
"6614","0","1",NA,"0","0","0"
"6615","1","1",NA,"0","0","0"
"6616","1","1",NA,"1","1","0"
"6617","1","1",NA,"1","1","1"
"6618","0","1",NA,"1","1","0"
"6619","1","1",NA,"1","1","0"
"6620","0","1",NA,"0","0","0"
"6621","1","1",NA,"0","1","1"
"6622","0","1",NA,"0","0","0"
"6623","1","1",NA,"0","0","1"
"6624","1","1",NA,"0","1","1"
"6625","1","0",NA,"0","1","0"
"6626","0","1",NA,"1","1","1"
"6627","1","1",NA,"0","1","1"
"6628","0","1",NA,"0","0","0"
"6629","0","1",NA,"1","1","0"
"6630","0","1",NA,"1","1","0"
"6631","1","1",NA,"0","1","0"
"6632","1","1",NA,"0","0","0"
"6633","0","1",NA,"1","0","1"
"6634","0","1",NA,"0","1","1"
"6635","0","1",NA,"1","1","1"
"6636","1","1",NA,"0","0","0"
"6637","0","1",NA,"1","0","0"
"6638","1","1",NA,"1","1","0"
"6639","1","1",NA,"0","0","0"
"6640","1","1",NA,"1","1","0"
"6641","1","0",NA,"0","0","0"
"6642","0","1",NA,"0","1","1"
"6643","1","1",NA,"1","1","0"
"6644","0","1",NA,"1","1","0"
"6645","1","1",NA,"0","1","0"
"6646","0","1",NA,"0","0","0"
"6647","1","1",NA,"0","0","0"
"6648","0","1",NA,"0","0","0"
"6649","0","1",NA,"0","0","0"
"6650","1","1",NA,"0","0","0"
"6651","0","1",NA,"0","0","0"
"6652","0","1",NA,"1","0","0"
"6653","1","1",NA,"0","1","0"
"6654","0","0",NA,"0","1","0"
"6655","0","1",NA,"0","1","1"
"6656","0","1",NA,"0","0","0"
"6657","1","1",NA,"0","0","0"
"6658","0","1",NA,"0","0","0"
"6659","1","1",NA,"1","1","1"
"6660","1","1",NA,"1","0","0"
"6661","1","1",NA,"0","1","1"
"6662","0","0",NA,"1","0","0"
"6663","0","0",NA,"1","0","0"
"6664","0","1",NA,"0","1","0"
"6665","0","1",NA,"1","1","0"
"6666","1","0",NA,"1","0","0"
"6667","0","1",NA,"1","0","0"
"6668","0","1",NA,"0","1","1"
"6669","0","1",NA,"0","1","0"
"6670","0","1",NA,"0","1","0"
"6671","0","1",NA,"1","0","0"
"6672","0","1",NA,"1","1","0"
"6673","1","1",NA,"0","0","0"
"6674","0","1",NA,"0","0","0"
"6675","1","1",NA,"0","0","0"
"6676","0","1",NA,"1","1","0"
"6677","0","1",NA,"1","1","0"
"6678","0","0",NA,"1","0","0"
"6679","1","1",NA,"0","0","0"
"6680","0","0",NA,"1","0","0"
"6681","0","1",NA,"1","1","1"
"6682","1","1",NA,"0","0","1"
"6683","1","1",NA,"1","1","0"
"6684","1","0",NA,"0","0","0"
"6685","0","0",NA,"0","1","0"
"6686","0","1",NA,"0","1","0"
"6687","1","1",NA,"1","1","0"
"6688","0","1",NA,"0","0","1"
"6689","0","1",NA,"0","0","0"
"6690","0","1",NA,"1","1","0"
"6691","1","1",NA,"0","0","0"
"6692","0","0",NA,"1","0","0"
"6693","0","1",NA,"0","1","0"
"6694","0","0",NA,"0","1","0"
"6695","1","1",NA,"1","1","0"
"6696","0","1",NA,"1","0","0"
"6697","1","1",NA,"1","0","0"
"6698","0","1",NA,"0","1","0"
"6699","1","1",NA,"1","1","0"
"6700","0","1",NA,"0","1","0"
"6701","1","1",NA,"1","1","0"
"6702","1","1",NA,"1","0","0"
"6703","1","1",NA,"0","1","0"
"6704","0","0",NA,"0","1","1"
"6705","0","1",NA,"1","1","0"
"6706","1","1",NA,"0","1","0"
"6707","0","1",NA,"0","0","0"
"6708","0","1",NA,"0","1","0"
"6709","0","1",NA,"0","1","1"
"6710","1","1",NA,"0","0","0"
"6711","0","1",NA,"0","0","0"
"6712","0","1",NA,"1","1","0"
"6713","1","1",NA,"0","0","0"
"6714","1","1",NA,"1","1","0"
"6715","1","1",NA,"0","0","0"
"6716","0","1",NA,"0","1","0"
"6717","0","1",NA,"0","1","1"
"6718","1","1",NA,"0","0","1"
"6719","1","1",NA,"0","0","1"
"6720","1","1",NA,"0","0","0"
"6721","1","1",NA,"1","1","0"
"6722","0","1",NA,"1","0","0"
"6723","0","1",NA,"0","1","0"
"6724","1","1",NA,"0","0","0"
"6725","0","1",NA,"1","1","1"
"6726","0","1",NA,"0","0","0"
"6727","0","1",NA,"0","0","1"
"6728","0","0",NA,"0","0","0"
"6729","0","1",NA,"1","0","0"
"6730","1","1",NA,"0","1","0"
"6731","1","1",NA,"0","0","0"
"6732","0","1",NA,"0","1","0"
"6733","0","1",NA,"0","1","0"
"6734","1","1",NA,"0","0","0"
"6735","1","1",NA,"0","0","1"
"6736","0","1",NA,"1","0","0"
"6737","1","1",NA,"0","1","0"
"6738","0","1",NA,"1","1","0"
"6739","1","1",NA,"0","0","0"
"6740","1","1",NA,"0","1","0"
"6741","0","1",NA,"1","1","1"
"6742","0","1",NA,"0","1","1"
"6743","1","1",NA,"1","0","0"
"6744","1","1",NA,"0","1","0"
"6745","1","1",NA,"1","0","0"
"6746","0","1",NA,"0","1","1"
"6747","0","1",NA,"1","0","1"
"6748","0","0",NA,"0","0","0"
"6749","0","1",NA,"0","1","1"
"6750","1","1",NA,"1","0","0"
"6751","1","0",NA,"0","1","0"
"6752","1","1",NA,"0","0","0"
"6753","0","0",NA,"0","0","0"
"6754","0","1",NA,"1","0","0"
"6755","1","1",NA,"1","1","0"
"6756","1","1",NA,"0","0","0"
"6757","1","1",NA,"0","1","0"
"6758","1","0",NA,"1","0","1"
"6759","1","1",NA,"0","1","0"
"6760","1","1",NA,"0","1","0"
"6761","1","1",NA,"0","1","1"
"6762","1","1",NA,"0","1","0"
"6763","1","1",NA,"0","0","1"
"6764","1","1",NA,"1","1","0"
"6765","0","1",NA,"0","1","1"
"6766","0","1",NA,"0","1","0"
"6767","1","1",NA,"0","0","0"
"6768","1","1",NA,"0","0","0"
"6769","0","1",NA,"1","0","0"
"6770","1","1",NA,"0","0","0"
"6771","0","1",NA,"0","1","0"
"6772","1","1",NA,"0","1","0"
"6773","1","1",NA,"0","1","1"
"6774","1","1",NA,"0","1","1"
"6775","0","1",NA,"0","0","0"
"6776","1","1",NA,"1","1","0"
"6777","0","1",NA,"0","1","0"
"6778","1","0",NA,"0","1","0"
"6779","0","1",NA,"0","1","0"
"6780","1","0",NA,"1","1","0"
"6781","1","1",NA,"0","0","0"
"6782","1","1",NA,"0","0","1"
"6783","0","1",NA,"1","0","0"
"6784","0","0",NA,"1","0","0"
"6785","0","1",NA,"0","0","0"
"6786","1","1",NA,"0","1","1"
"6787","0","1",NA,"0","0","1"
"6788","1","1",NA,"1","1","0"
"6789","1","1",NA,"0","0","0"
"6790","0","1",NA,"0","1","1"
"6791","0","1",NA,"0","1","0"
"6792","1","0",NA,"0","1","1"
"6793","1","1",NA,"0","0","1"
"6794","1","1",NA,"1","1","0"
"6795","1","1",NA,"0","0","0"
"6796","0","1",NA,"1","1","0"
"6797","1","1",NA,"0","0","1"
"6798","1","1",NA,"0","1","0"
"6799","0","1",NA,"0","1","0"
"6800","0","1",NA,"1","1","0"
"6801","0","1",NA,"1","0","1"
"6802","0","1",NA,"0","1","0"
"6803","0","1",NA,"0","1","0"
"6804","1","1",NA,"0","1","0"
"6805","1","1",NA,"0","1","0"
"6806","0","1",NA,"1","1","0"
"6807","0","1",NA,"0","0","0"
"6808","1","1",NA,"0","1","0"
"6809","1","1",NA,"0","1","0"
"6810","1","1",NA,"0","0","1"
"6811","1","0",NA,"0","1","1"
"6812","1","0",NA,"0","1","1"
"6813","0","1",NA,"1","1","0"
"6814","0","0",NA,"0","0","1"
"6815","0","1",NA,"1","0","0"
"6816","1","1",NA,"1","0","0"
"6817","1","1",NA,"0","1","1"
"6818","1","1",NA,"0","0","0"
"6819","0","1",NA,"1","0","0"
"6820","1","1",NA,"0","1","1"
"6821","0","1",NA,"0","0","0"
"6822","0","1",NA,"0","1","1"
"6823","1","1",NA,"0","1","1"
"6824","0","1",NA,"0","1","0"
"6825","0","1",NA,"1","1","1"
"6826","1","1",NA,"0","1","0"
"6827","1","1",NA,"0","1","0"
"6828","1","1",NA,"1","1","0"
"6829","0","1",NA,"0","0","0"
"6830","1","1",NA,"0","0","0"
"6831","1","1",NA,"0","1","0"
"6832","1","1",NA,"0","1","1"
"6833","0","1",NA,"0","0","0"
"6834","0","1",NA,"1","1","0"
"6835","0","0",NA,"1","1","0"
"6836","1","1",NA,"1","1","0"
"6837","1","1",NA,"1","1","1"
"6838","1","1",NA,"0","1","0"
"6839","1","1",NA,"0","1","1"
"6840","0","1",NA,"0","1","1"
"6841","1","1",NA,"0","1","0"
"6842","1","1",NA,"0","1","0"
"6843","1","1",NA,"0","1","0"
"6844","0","1",NA,"1","0","1"
"6845","1","1",NA,"1","0","0"
"6846","1","1",NA,"0","1","0"
"6847","0","1",NA,"0","1","1"
"6848","0","1",NA,"0","0","0"
"6849","0","1",NA,"0","0","0"
"6850","1","1",NA,"1","1","0"
"6851","1","1",NA,"1","0","0"
"6852","1","1",NA,"0","1","0"
"6853","1","1",NA,"1","1","0"
"6854","0","1",NA,"1","0","1"
"6855","1","1",NA,"0","0","0"
"6856","0","1",NA,"1","1","0"
"6857","0","1",NA,"0","0","0"
"6858","1","1",NA,"1","1","0"
"6859","0","1",NA,"0","1","1"
"6860","0","1",NA,"1","0","0"
"6861","0","1",NA,"1","1","1"
"6862","0","1",NA,"0","1","1"
"6863","0","1",NA,"0","1","1"
"6864","0","1",NA,"0","1","0"
"6865","0","0",NA,"0","0","1"
"6866","0","1",NA,"0","0","0"
"6867","1","1",NA,"0","1","1"
"6868","1","1",NA,"0","0","0"
"6869","1","1",NA,"0","1","1"
"6870","0","1",NA,"1","1","1"
"6871","1","1",NA,"0","1","0"
"6872","0","1",NA,"1","0","0"
"6873","0","1",NA,"0","1","0"
"6874","0","1",NA,"1","1","0"
"6875","0","1",NA,"0","1","0"
"6876","0","1",NA,"0","0","0"
